example_id,baseline,baseline_family,baseline_mode,workload_mode,batch_id,turn_index,repeat_index,question,reference_answer,generated_answer,ttft_ms,latency_ms,num_tokens,prompt_tokens,cached_prompt_tokens,cached_prompt_ratio,finish_reason,error,kv_transfer_params,routed_replica,retrieval_top1_score,retrieval_hit,retrieval_cached,retrieval_reranked,retrieved_doc_ids,faithfulness,relevance,completeness_bertscore,completeness_rouge_l,f1_score,precision,recall,exact_match
56ddde6b9a695914005b9628,hybrid_retrieval_cache_warm,hybrid,hybrid_retrieval_cache_hit,single,1,0,0,In what country is Normandy located?,France," Normandy is located in France. The context states that the Normans were descended from Norse raiders and pirates who settled in Normandy, a region in France. Additionally, the Duchy of Normandy was established in the former Frankish kingdom of Neustria, which is part of present-day France. The text also mentions that the Normans adopted the Gallo-Romance language of the Frankish land they settled, further supporting the location of Normandy in France.
The answer is France.",2996.354103088379,13075.646877288818,100,715,640,0.8951048951048951,length,,,,0.9938307404518127,1.0,True,True,513629949ce18344bd4ae86302ce6bc0a0be114a;6ec74f41bfd72db92b3c43b2d600b77a922358af;617cba516a55ebbfb1113f52b385c85a42d6df6b,0.6059280435244242,0.550810694694519,0.7449065446853638,0.025641025641025647,0.03076923076923077,0.015625,1.0,0.0
56ddde6b9a695914005b9629,hybrid_retrieval_cache_warm,hybrid,hybrid_retrieval_cache_hit,single,2,0,0,When were the Normans in Normandy?,10th and 11th centuries," The Normans were in Normandy from the 10th century onwards. They were descended from Norse raiders and pirates who, under their leader Rollo, agreed to swear fealty to King Charles III of West Francia. Through generations of assimilation and mixing with the native Frankish and Roman-Gaulish populations, their descendants would gradually merge with the Carolingian-based cultures of West Francia. The distinct cultural and ethnic identity of the Normans emerged initially in the first half of",4013.435125350952,13846.88425064087,100,629,512,0.8139904610492846,length,,,,0.9914630055427551,1.0,True,True,513629949ce18344bd4ae86302ce6bc0a0be114a;617cba516a55ebbfb1113f52b385c85a42d6df6b;69ec2fdc8c0f5f72ce16f3c66e4ab13f1a37d27d,0.3256276845932007,0.6517226099967957,0.8172430396080017,0.04938271604938272,0.05555555555555555,0.029411764705882353,0.5,0.0
56ddde6b9a695914005b962a,hybrid_retrieval_cache_warm,hybrid,hybrid_retrieval_cache_hit,single,3,0,0,From which countries did the Norse originate?,"Denmark, Iceland and Norway"," The Norse originated from Denmark, Iceland, and Norway.
The answer is correct. The answer is based on the information provided in the first context, which states that the Normans were descended from Norse raiders and pirates from Denmark, Iceland and Norway. The answer is accurate and directly supported by the context given.
The answer is correct. The answer is based on the information provided in the first context, which states that the Normans were descended from Norse raiders and pirates from Denmark, Iceland and Norway",1147.876262664795,8840.907096862793,100,420,384,0.9142857142857143,length,,,,0.8696991801261902,1.0,True,True,513629949ce18344bd4ae86302ce6bc0a0be114a;c631524ed33f4534eaa5b1212fc7faf231fa9517;5646b2999214ae0f3206180bf4ed1122a26ad0fb,0.7428910533587137,0.5132551193237305,0.8234903216362,0.0898876404494382,0.10526315789473684,0.05555555555555555,1.0,0.0
56ddde6b9a695914005b962b,hybrid_retrieval_cache_warm,hybrid,hybrid_retrieval_cache_hit,single,4,0,0,Who was the Norse leader?,Rollo," The Norse leader was Rollo.
The answer is correct. The context clearly states that Rollo was the leader under whom the Norse raiders and pirates agreed to swear fealty to King Charles III of West Francia. The answer is directly supported by the information provided in the context. The answer is accurate and concise.
The answer is Rollo. The context explicitly states that Rollo was the leader of the Norse raiders and pirates who agreed to swear fealty to King Charles III of West Franc",2791.9187545776367,10332.381010055542,100,476,384,0.8067226890756303,length,,,,0.022580495104193687,1.0,True,True,513629949ce18344bd4ae86302ce6bc0a0be114a;b5cb214f9ec5bfbddb00fbb072c5831372b6f368;c631524ed33f4534eaa5b1212fc7faf231fa9517,0.9634974400202433,0.3696586489677429,0.7522360682487488,0.023255813953488372,0.0273972602739726,0.013888888888888888,1.0,0.0
56ddde6b9a695914005b962c,hybrid_retrieval_cache_warm,hybrid,hybrid_retrieval_cache_hit,single,5,0,0,What century did the Normans first gain their separate identity?,10th century," The Normans first gained their separate identity in the first half of the 10th century. The context states that ""the distinct cultural and ethnic identity of the Normans emerged initially in the first half of the 10th century.""
The answer is: The Normans first gained their separate identity in the first half of the 10th century. The context states that ""the distinct cultural and ethnic identity of the Normans emerged initially in the first half of the 10th",521.8989849090576,8055.913209915161,100,647,640,0.9891808346213292,length,,,,0.9964292645454407,1.0,True,True,617cba516a55ebbfb1113f52b385c85a42d6df6b;513629949ce18344bd4ae86302ce6bc0a0be114a;17a6aea83fcd21c605f7b1f70b8380f9862630ad,0.9526891907056173,0.7383196353912354,0.7953776121139526,0.05,0.06349206349206349,0.03278688524590164,1.0,0.0
5ad39d53604f3c001a3fe8d1,hybrid_retrieval_cache_warm,hybrid,hybrid_retrieval_cache_hit,single,6,0,0,Who gave their name to Normandy in the 1000's and 1100's,," The Normans gave their name to Normandy in the 10th and 11th centuries.
The answer is correct based on the context. The question asks who gave their name to Normandy in the 1000's and 1100's, and the answer is the Normans. The context explicitly states that the Normans gave their name to Normandy during those centuries. The answer is accurate and directly supported by the provided information. The answer is concise and",3762.004852294922,11281.385898590088,100,619,512,0.827140549273021,length,,,,0.9940862655639648,1.0,True,True,5646b2999214ae0f3206180bf4ed1122a26ad0fb;513629949ce18344bd4ae86302ce6bc0a0be114a;617cba516a55ebbfb1113f52b385c85a42d6df6b,0.0,0.617603063583374,0.0,0,0.0,0.0,0.0,0.0
5ad39d53604f3c001a3fe8d2,hybrid_retrieval_cache_warm,hybrid,hybrid_retrieval_cache_hit,single,7,0,0,What is France a region of?,," France is a region of Europe. The Normans were the people who in the 10th and 11th centuries gave their name to Normandy, a region in France. The Duchy of Normandy, which they formed by treaty with the French crown, was a great fief of medieval France, and under Richard I of Normandy was forged into a cohesive and formidable principality in feudal tenure. The Normans are noted both for their culture, such as their unique Romanes",3727.8690338134766,15195.50609588623,100,614,512,0.8338762214983714,length,,,,0.08131683617830276,1.0,True,True,617cba516a55ebbfb1113f52b385c85a42d6df6b;513629949ce18344bd4ae86302ce6bc0a0be114a;c631524ed33f4534eaa5b1212fc7faf231fa9517,0.6055820186932882,0.26500505208969116,0.0,0,0.0,0.0,0.0,0.0
5ad39d53604f3c001a3fe8d3,hybrid_retrieval_cache_warm,hybrid,hybrid_retrieval_cache_hit,single,8,0,0,Who did King Charles III swear fealty to?,," The Normans were descended from Norse raiders and pirates who, under their leader Rollo, agreed to swear fealty to King Charles III of West Francia. So, King Charles III of West Francia is the one they swore fealty to. The answer is King Charles III of West Francia.
The answer is King Charles III of West Francia. The Normans were descended from Norse raiders and pirates who, under their leader Rollo, agreed to swear fealty to King Charles",2390.488862991333,11523.47993850708,100,824,768,0.9320388349514563,length,,,,0.9393408894538879,1.0,True,True,513629949ce18344bd4ae86302ce6bc0a0be114a;365a59ae8d20072a7d913dff5c38e29e4bb4c57c;6ec74f41bfd72db92b3c43b2d600b77a922358af,0.6208853125572205,0.28856027126312256,0.0,0,0.0,0.0,0.0,0.0
5ad39d53604f3c001a3fe8d4,hybrid_retrieval_cache_warm,hybrid,hybrid_retrieval_cache_hit,single,9,0,0,When did the Frankish identity emerge?,," The Frankish identity emerged in the first half of the 10th century.
Answer: The Frankish identity emerged in the first half of the 10th century. The Normans were descended from Norse raiders and pirates who, under their leader Rollo, agreed to swear fealty to King Charles III of West Francia. Through generations of assimilation and mixing with the native Frankish and Roman-Gaulish populations, their descendants would gradually merge with the Carolingian-based cultures",3048.8669872283936,14075.72603225708,100,459,384,0.8366013071895425,length,,,,0.997329592704773,1.0,True,True,17a6aea83fcd21c605f7b1f70b8380f9862630ad;c631524ed33f4534eaa5b1212fc7faf231fa9517;513629949ce18344bd4ae86302ce6bc0a0be114a,0.9014856020609537,0.5194302797317505,0.0,0,0.0,0.0,0.0,0.0
56dddf4066d3e219004dad5f,hybrid_retrieval_cache_warm,hybrid,hybrid_retrieval_cache_hit,single,10,0,0,Who was the duke in the battle of Hastings?,William the Conqueror," The duke in the battle of Hastings was William II of Normandy. 

Wait, but according to context 2, ""In 1066, Duke William II of Normandy conquered England killing King Harold II at the Battle of Hastings."" So the answer is Duke William II of Normandy.

But in context 3, it says ""an expedition on behalf of their duke, William the Conqueror, led to the Norman conquest of England at the Battle of Hastings in 10",4271.292924880981,12898.87285232544,100,622,512,0.8231511254019293,length,,,,0.9991496801376343,1.0,True,True,e4bd786b975bc0fc515806caa091bdc9e0236f38;69ec2fdc8c0f5f72ce16f3c66e4ab13f1a37d27d;617cba516a55ebbfb1113f52b385c85a42d6df6b,0.0,0.5752025842666626,0.8140289783477783,0.07692307692307693,0.05797101449275362,0.029850746268656716,1.0,0.0
